SalesID,DeliveryID,DateKey,ProductType,Region,UnitsSold,SalesAmount
302069,103697,2023-06-27 18:15:29,Large Package,MW,3,410.84
302070,104852,2023-11-30 12:07:00,Freight,MW,2,121.76
302071,102264,2025-04-29 02:22:21,Medium Package,SE,3,444.76
302072,102980,2023-05-16 09:37:26,Small Package,NE,2,116.76
302073,103341,2024-06-07 16:38:54,Large Package,NE,4,469.37
302074,104050,2023-11-10 05:04:52,Medium Package,SW,2,59.86
302075,104772,2023-02-20 15:28:37,Small Package,NW,3,474.24
302076,102929,2024-12-14 15:26:20,Small Package,MW,3,59.52
302077,101642,2024-10-21 18:18:31,Large Package,MW,1,129.38
302078,101783,2024-10-20 12:04:29,Medium Package,SE,4,291.76
302079,101874,2024-05-17 08:12:40,Small Package,SE,2,110.26
302080,100852,2023-03-07 04:54:17,Large Package,NW,4,206.84
302081,103100,2024-09-04 02:50:15,Small Package,SE,4,101.09
302082,101744,2023-05-24 21:13:58,Small Package,SE,3,287.73
302083,102040,2025-07-29 16:47:20,Medium Package,MW,1,313.25
302084,100709,2024-06-05 03:29:31,Medium Package,NW,4,125.82
302085,102648,2023-08-18 21:30:35,Small Package,MW,3,159.95
302086,100069,2024-09-17 04:13:14,Freight,MW,2,374.3
302087,104800,2025-02-21 21:13:19,Small Package,SE,3,61.56
302088,100045,2023-11-12 16:42:20,Freight,MW,1,237.39
302089,103134,2025-06-05 03:35:07,Medium Package,NW,3,159.24
302090,101654,2024-09-22 23:53:01,Small Package,SE,4,217.92
302091,100916,2023-09-19 00:36:08,Small Package,NW,3,421.01
302092,102544,2025-07-09 20:37:48,Small Package,NE,3,489.97
302093,101050,2025-09-15 13:07:19,Large Package,NW,3,106.59
302094,101214,2024-12-31 04:55:25,Large Package,NW,4,49.33
302095,101814,2023-08-06 21:33:25,Medium Package,SW,1,114.53
302096,103299,2024-10-14 06:09:06,Small Package,NW,2,438.83
302097,104963,2025-06-06 07:08:50,Small Package,MW,4,442.14
302098,104319,2025-09-13 21:29:26,Freight,MW,2,157.64
302099,103366,2024-05-29 04:57:49,Large Package,SE,2,178.33
302100,101081,2024-03-06 19:53:06,M.,NE,4,338.71
302101,100812,2023-01-28 11:08:27,Medium Package,SE,4,184.05
302102,104816,2025-10-13 17:40:59,Small Package,NW,4,453.96
302103,100924,2023-05-24 16:16:48,Small Package,NW,4,404.51
302104,104591,2023-04-05 10:29:46,Large Package,MW,1,191.75
302105,103169,2023-10-31 10:05:15,Freight,NW,1,486.7
302106,102105,2023-12-20 18:25:31,Large Package,NW,3,377.57
302107,101370,2025-07-31 00:24:10,Medium Package,MW,2,383.5
302108,100528,2023-07-14 07:45:03,Large Package,NE,2,480.97
302109,100631,2024-09-05 01:02:30,Large Package,N.,4,226.72
302110,100534,2023-03-14 10:14:33,Medium Package,SW,4,39.88
302111,104577,2023-06-19 10:00:30,Medium Package,NE,2,495.66
302112,102769,2023-02-03 00:40:40,Medium Package,NE,4,468.94
302113,100212,2025-12-21 02:54:11,Small Package,MW,1,483.76
302114,102195,2023-08-11 11:26:20,Freight,SE,3,247.46
302115,101119,2023-01-18 00:42:22,Small Package,N.,3,98.99
302116,104555,2023-07-02 09:25:47,Large Package,NW,2,113.99
302117,104168,2023-12-13 04:26:50,Freight,SE,1,247.16
302118,104426,2025-09-17 19:02:44,Large Package,NW,1,344.19
302119,104144,2025-03-26 11:36:54,Large Package,SW,4,243.27
302120,103293,2023-04-16 04:47:24,Small Package,SE,4,209.4
302121,100793,2024-04-06 03:22:54,Freight,MW,4,482.48
302122,104600,2023-08-31 13:11:51,Small Package,SE,3,330.9
302123,102587,2024-04-01 09:58:20,Medium Package,NE,3,215.53
302124,102866,2023-03-19 03:31:31,Medium Package,MW,1,351.12
302125,100679,2024-10-20 10:49:29,Small Package,N.,1,400.04
302126,102793,2025-05-20 12:08:30,Small Package,MW,1,196.34
302127,101202,2024-10-24 12:02:43,Small Package,SE,4,248.04
302128,100056,2025-08-31 15:18:34,Large Package,NE,3,328.1
302129,100335,2025-11-16 04:58:05,Freight,MW,4,326.04
302130,102543,2023-08-12 20:46:51,Freight,NW,4,104.24
302131,100583,2023-12-06 08:02:46,Medium Package,NE,3,258.54
302132,102242,2024-10-20 06:43:31,Freight,SW,4,144.38
302133,104098,2024-01-02 09:11:51,Freight,MW,3,458.52
302134,102249,2025-05-18 02:58:01,Freight,N.,2,258.31
302135,103262,2023-05-15 11:59:59,Large Package,NW,1,387.96
302136,101931,2024-02-23 06:56:35,Medium Package,SE,2,41.18
302137,104302,2023-01-31 00:15:08,Small Package,SE,1,203.17
302138,102610,2023-02-03 14:45:20,Freight,NE,1,96.22
302139,102797,2023-02-22 08:48:54,Freight,N.,2,208.63
302140,100906,2024-03-04 03:36:02,L.,SW,3,401.62
302141,103205,2024-11-24 09:06:15,Medium Package,NW,4,464.92
302142,101931,2023-09-04 21:58:41,Freight,MW,2,459.8
302143,102001,2025-11-06 08:43:13,Large Package,SW,1,77.06
302144,101304,2025-09-06 22:44:03,Small Package,SW,3,164.73
302145,102263,2023-05-24 06:26:34,Medium Package,SW,2,336.98
302146,102639,2025-03-13 14:52:40,Freight,MW,3,117.7
302147,103363,2025-07-07 07:59:55,Small Package,SW,2,44.68
302148,102979,2023-06-04 19:05:21,F.,SE,2,477.77
302149,103092,2025-12-11 22:43:20,Medium Package,SE,3,178.16
302150,101584,2023-03-07 02:38:55,Large Package,SE,3,221.56
302151,103445,2024-04-02 21:58:46,Freight,SW,3,150.79
302152,101595,2025-08-18 21:50:50,Medium Package,SW,3,176.1
302153,104969,2025-10-28 21:17:44,Large Package,NW,2,482.74
302154,100753,2025-01-23 09:28:40,Small Package,NE,4,112.06
302155,100445,2023-11-02 17:36:21,Freight,NW,3,257.57
302156,104490,2024-01-20 01:32:33,Small Package,SE,2,326.31
302157,103661,2024-11-02 03:03:50,Freight,NE,3,127.7
302158,101999,2023-01-25 02:00:51,Medium Package,NW,4,363.5
302159,100642,2024-03-18 08:04:32,Small Package,MW,2,347.59
302160,102488,2023-11-10 15:30:10,Freight,MW,4,478.28
302161,104309,2025-05-15 22:38:04,Medium Package,MW,2,240.98
302162,104223,2023-09-07 21:12:08,Freight,SE,2,204.65
302163,100511,2023-09-10 00:38:00,Large Package,NE,3,193.32
302164,101642,2023-11-12 10:48:54,Medium Package,SE,4,194.87
302165,103764,2023-08-30 22:13:56,Medium Package,MW,1,38.07
302166,104801,2024-03-19 13:50:59,Freight,SW,4,133.39
302167,103389,2025-05-01 20:12:56,Medium Package,SE,1,77.62
302168,101068,2024-06-16 15:04:28,S.,NE,4,442.69
302169,102104,2025-12-09 16:43:43,Freight,SE,3,46.98
302170,104481,2023-04-07 13:48:01,Large Package,NE,4,195.3
302171,103940,2024-11-21 11:46:42,Medium Package,SW,4,125.32
302172,101431,2023-10-26 16:38:46,Large Package,NW,1,329.88
302173,102564,2024-01-22 19:11:15,Small Package,NE,1,176.64
302174,103547,2025-09-23 16:57:42,Medium Package,NE,4,27.97
302175,101954,2025-12-27 14:22:52,Medium Package,MW,3,449.04
302176,103090,2025-09-22 12:20:11,Freight,MW,1,325.49
302177,101054,2023-05-16 05:12:16,Large Package,SW,3,20.66
302178,104050,2024-03-07 06:38:49,Freight,SE,1,346.24
302179,101514,2024-04-25 18:24:50,Large Package,NW,2,123.86
302180,102515,2024-02-17 16:33:07,Freight,NW,2,482.54
302181,101872,2023-12-31 10:38:03,Large Package,SW,2,233.53
302182,102443,2023-07-28 17:33:40,Freight,NW,2,127.13
302183,100418,2023-08-31 15:32:17,Medium Package,SE,2,34.52
302184,103001,2023-08-30 19:28:57,Medium Package,MW,2,48.19
302185,102684,2023-06-16 08:22:06,Large Package,SW,3,47.09
302186,102773,2025-01-24 23:14:18,Freight,NW,3,35.12
302187,101321,2024-02-28 22:17:49,Large Package,SW,1,283.27
302188,103214,2023-07-23 00:51:38,Freight,SW,4,426.37
302189,103606,2025-02-02 09:36:03,Large Package,NE,4,186.11
302190,103183,2023-07-07 08:07:01,Small Package,NE,4,187.39
302191,100268,2024-01-29 23:06:15,Medium Package,S.,4,69.95
302192,103167,2025-08-26 09:18:11,Large Package,NE,2,20.57
302193,102378,2025-02-26 14:47:29,Small Package,NW,4,476.84
302194,101485,2024-01-28 21:49:36,Medium Package,SW,2,239.7
302195,104386,2025-03-05 20:52:39,Small Package,N.,4,373.95
302196,100814,2023-05-19 02:31:46,Freight,NW,1,436.74
302197,104330,2024-10-05 08:50:05,Freight,MW,3,73.74
302198,104401,2023-02-01 01:50:55,Freight,MW,2,146.06
302199,104182,2023-02-15 15:33:47,Large Package,SW,3,260.95
302200,102855,2023-01-22 15:16:28,Small Package,SE,4,162.74
302201,100709,2024-11-18 00:13:59,Small Package,NW,3,45.57
302202,100732,2024-12-10 04:02:21,Freight,SW,4,448.57
302203,103214,2023-11-24 02:32:41,Large Package,NE,3,139.92
302204,102873,2025-01-12 15:21:06,Freight,MW,3,54.93
302205,101824,2025-03-12 19:45:15,Large Package,NE,4,222.72
302206,101959,2023-04-20 07:25:37,Medium Package,NW,4,406.11
302207,104512,2025-02-21 08:30:03,Small Package,SW,2,100.86
302208,103224,2025-03-20 10:36:22,Large Package,MW,3,229.71
302209,103642,2025-06-15 09:47:08,Freight,NW,2,109.05
302210,102415,2024-01-07 08:18:10,Large Package,MW,4,412.7
302211,103096,2023-07-30 19:55:50,Large Package,M.,4,270.96
302212,103314,2025-01-05 21:29:58,Medium Package,SW,1,297.62
302213,100451,2023-03-11 08:43:56,Freight,SW,1,378.82
302214,101101,2025-08-03 12:33:00,Small Package,SE,1,471.06
302215,102768,2024-11-29 20:00:10,Large Package,SE,4,70.78
302216,102152,2024-06-06 05:35:20,Freight,SE,3,425.87
302217,102650,2024-11-24 09:01:39,Small Package,SE,4,247.63
302218,102723,2025-02-07 23:45:52,Large Package,NE,4,327.44
302219,103937,2023-11-05 01:59:25,Large Package,SE,1,429.33
302220,102441,2023-10-30 11:14:34,Freight,NE,3,176.79
302221,101138,2023-10-12 04:32:05,Small Package,MW,2,437.37
302222,101685,2025-09-08 13:36:05,Small Package,NE,1,323.08
302223,100597,2024-02-19 18:56:40,Medium Package,MW,4,153.93
302224,104143,2023-05-21 18:55:53,Medium Package,SE,4,461.5
302225,104283,2023-02-11 13:43:21,Freight,NE,3,47.76
302226,102561,2024-02-11 01:59:36,Small Package,MW,2,303.46
302227,100790,2025-10-23 22:44:36,Large Package,SE,3,28.1
302228,103122,2025-03-05 08:52:33,Freight,MW,3,59.2
302229,102273,2023-06-26 20:09:36,Medium Package,SW,2,68.08
302230,103439,2024-07-03 07:29:53,Freight,MW,2,449.25
302231,103151,2025-02-03 04:54:09,Small Package,SE,1,288.18
302232,100923,2023-12-07 22:48:32,Freight,NW,3,144.81
302233,101229,2024-01-29 19:36:59,Medium Package,SW,1,207.51
302234,104723,2024-04-04 06:28:39,Small Package,NE,3,422.26
302235,102816,2024-04-27 10:29:13,Large Package,SW,3,293.66
302236,103070,2023-12-06 14:30:37,Medium Package,SE,1,35.18
302237,101000,2025-03-10 08:19:25,Medium Package,MW,1,438.19
302238,101240,2023-09-18 05:44:57,Medium Package,N.,3,278.46
302239,100455,2023-01-10 16:37:35,Freight,SE,4,114.17
302240,103686,2025-01-15 00:41:59,Medium Package,MW,2,363.3
302241,103646,2023-07-24 04:18:39,Freight,SE,3,276.27
302242,104094,2023-04-14 14:15:33,Freight,NW,1,110.88
302243,101766,2025-03-20 18:24:48,Small Package,MW,4,332.04
302244,101522,2023-04-18 04:43:40,Small Package,NW,3,327.87
302245,102285,2025-06-22 17:40:38,Medium Package,MW,3,478.27
302246,101330,2023-03-03 06:38:16,Freight,SW,4,146.85
302247,102809,2023-06-03 05:43:15,Large Package,SE,2,283.22
302248,102789,2023-10-06 18:18:41,F.,N.,2,174.09
302249,101120,2025-09-29 07:05:45,Small Package,NE,2,163.13
302250,100651,2025-02-11 23:18:00,Small Package,SE,1,262.71
302251,104747,2024-11-24 22:07:48,Freight,NE,2,363.13
302252,101052,2025-12-28 23:34:50,Freight,NW,4,310.31
302253,100872,2023-07-13 13:07:10,Freight,NE,4,76.32
302254,101084,2023-06-11 09:31:51,Large Package,SE,3,462.74
302255,102088,2025-07-13 01:01:28,Freight,SW,2,360.2
302256,103565,2023-08-25 06:33:14,Medium Package,SE,1,298.08
302257,104065,2024-02-27 08:51:54,Medium Package,S.,4,89.23
302258,102806,2025-07-26 16:51:02,Small Package,MW,1,84.75
302259,101693,2024-11-22 20:07:57,L.,NE,4,160.86
302260,104060,2024-01-17 23:43:29,Large Package,NE,4,463.09
302261,102342,2024-12-11 16:48:13,Small Package,MW,4,90.55
302262,104078,2025-12-15 06:02:11,Medium Package,NW,1,334.24
302263,102305,2025-06-27 00:25:55,Medium Package,NW,4,329.54
302264,102777,2024-04-24 00:05:42,Large Package,MW,4,64.13
302265,101472,2025-10-05 12:36:13,Freight,NE,4,359.52
302266,103739,2023-04-12 04:59:58,Freight,NW,1,248.58
302267,103378,2025-06-22 12:20:17,Large Package,NW,4,260.36
302268,101287,2025-10-14 10:28:39,Large Package,SW,4,22.64
302269,102334,2023-06-03 23:57:11,Large Package,NW,2,450.46
302270,101574,2023-09-11 12:54:20,Large Package,N.,4,312.98
302271,101211,2024-05-24 16:01:19,Large Package,SW,3,310.17
302272,102289,2024-09-22 11:28:53,Large Package,SW,3,206.78
302273,101618,2024-11-09 15:55:13,Large Package,NE,4,356.85
302274,102252,2024-01-31 10:05:02,Large Package,MW,4,419.85
302275,100655,2024-08-13 13:57:38,Freight,SE,3,257.6
302276,102326,2023-01-29 03:10:10,Small Package,NW,3,281.64
302277,100394,2024-04-01 19:43:43,Medium Package,MW,1,120.01
302278,100471,2025-07-08 19:36:02,Small Package,SE,3,189.54
302279,101717,2025-07-18 23:12:46,Small Package,NE,1,244.72
302280,104082,2025-06-14 18:01:34,Large Package,NW,3,337.41
302281,103363,2023-08-14 14:47:02,Large Package,MW,4,467.24
302282,104152,2023-04-14 07:40:41,Large Package,SE,4,85.8
302283,100463,2023-06-27 06:15:56,Small Package,NE,3,273.94
302284,100961,2024-03-08 11:29:18,Freight,SW,3,313.26
302285,100601,2024-08-29 01:03:15,Large Package,SW,3,416.24
302286,104611,2024-12-07 03:21:03,Large Package,SW,3,424.92
302287,102780,2024-07-03 00:13:00,Medium Package,NE,4,337.13
302288,100021,2023-02-24 16:49:10,Freight,SE,1,113.42
302289,104799,2025-07-14 17:20:57,Large Package,NE,2,394.31
302290,104421,2024-11-01 15:31:01,Freight,SW,2,297.7
302291,102473,2025-08-06 18:08:09,Medium Package,NE,1,481.44
302292,104825,2025-08-01 21:10:12,Small Package,NW,3,477.54
302293,100038,2025-03-12 11:42:25,Medium Package,SE,1,284.8
302294,103828,2023-01-12 00:21:20,Freight,NW,4,472.81
302295,100029,2025-02-14 20:30:01,Large Package,SW,1,32.35
302296,102208,2025-05-13 18:28:10,Large Package,SE,2,459.44
302297,100615,2023-04-07 09:54:42,Medium Package,NW,1,482.99
302298,102356,2025-04-22 12:52:40,Medium Package,NE,3,489.96
302299,102181,2025-04-17 06:15:59,Freight,MW,1,393.44
302300,102613,2025-10-05 07:21:32,Freight,NE,2,106.72
302301,104023,2023-08-31 18:16:34,Freight,SW,3,487.84
302302,104131,2025-01-03 02:49:57,Large Package,MW,4,225.42
302303,104926,2023-03-19 11:52:05,Medium Package,SE,2,246.19
302304,101666,2025-11-05 23:29:05,Freight,MW,3,27.26
302305,100079,2025-08-29 12:57:58,Medium Package,SE,3,184.8
302306,104879,2025-08-09 03:46:48,Large Package,NW,4,143.43
302307,104007,2024-07-25 01:20:39,Small Package,N.,2,235.91
302308,104532,2025-06-21 10:58:05,Freight,NW,2,149.21
302309,101157,2023-07-07 05:36:23,Small Package,NW,1,234.7
302310,104500,2024-02-18 00:01:35,Large Package,NW,1,90.83
302311,101740,2024-12-06 12:20:00,Medium Package,MW,3,476.97
302312,104360,2025-02-10 06:14:50,Small Package,SE,3,338.78
302313,104328,2025-08-22 20:48:12,Medium Package,NW,3,494.46
302314,100446,2023-04-24 11:24:20,Freight,NW,3,22.31
302315,101051,2025-03-30 09:47:18,Freight,SE,4,421.19
302316,101593,2024-04-24 13:29:00,Large Package,MW,1,60.45
302317,100978,2025-07-22 22:49:12,Freight,NW,4,391.44
302318,100028,2025-03-07 12:39:52,Medium Package,MW,4,462.79
302319,101886,2024-02-07 08:40:50,Freight,NW,1,87.53
302320,102424,2023-08-15 02:28:16,Small Package,MW,2,478.95
302321,101973,2024-07-15 01:03:30,Medium Package,SW,1,229.41
302322,103384,2023-02-28 01:56:23,Freight,NW,4,185.22
302323,100032,2023-11-29 13:33:58,Small Package,NW,3,401.97
302324,100619,2023-05-09 18:39:16,Medium Package,NE,1,429.48
302325,102947,2024-01-16 06:06:02,Small Package,NE,4,421.53
302326,101295,2023-03-16 22:44:41,Medium Package,MW,4,319.53
302327,102548,2023-08-17 15:11:55,Small Package,NE,3,162.18
302328,100898,2024-08-03 09:39:26,Small Package,MW,2,152.74
302329,102904,2024-06-18 03:32:08,Freight,NW,4,129.75
302330,104798,2024-08-21 05:22:52,Large Package,NW,4,90.31
302331,103664,2024-11-02 00:13:39,Freight,SW,2,208.44
302332,101941,2025-01-15 01:43:23,Medium Package,SW,4,430.9
302333,103153,2023-03-12 00:17:40,Small Package,NE,1,498.16
302334,102655,2025-12-06 10:44:19,Medium Package,NW,1,352.93
302335,103217,2023-09-06 10:22:10,Freight,MW,4,94.95
302336,104825,2023-12-22 23:37:18,Medium Package,NE,4,343.31
302337,103825,2024-12-06 11:56:04,Freight,S.,2,152.17
302338,103992,2024-02-29 12:42:12,Freight,SE,3,364.46
302339,102727,2024-05-30 21:34:53,L.,MW,1,133.42
302340,104748,2024-09-26 08:31:38,Freight,S.,2,98.75
302341,103243,2023-04-15 04:40:49,Small Package,NE,3,324.55
302342,104984,2025-01-19 00:56:09,Freight,NE,1,348.87
302343,101582,2023-07-25 22:07:43,Freight,SE,1,108.69
302344,102344,2024-11-05 17:02:52,Small Package,NE,4,265.76
302345,102754,2025-08-06 18:54:42,Freight,NE,3,442.71
302346,104094,2024-07-18 13:55:09,Medium Package,NW,4,348.71
302347,100329,2024-06-11 13:27:18,Large Package,MW,2,344.42
302348,103504,2023-05-03 02:02:12,Small Package,SW,3,367.31
302349,100014,2024-01-01 12:41:50,Small Package,NW,3,188.01
302350,102263,2025-06-16 22:21:25,Medium Package,NE,4,118.85
302351,101724,2023-12-03 18:45:18,Small Package,SW,1,372.08
302352,104425,2024-12-13 22:44:17,Medium Package,NE,1,409.73
302353,102611,2025-01-09 17:58:01,Small Package,MW,4,449.99
302354,101082,2025-12-12 08:14:53,Freight,NE,2,401.71
302355,104069,2024-01-25 16:00:30,Small Package,SE,4,186.12
302356,104390,2024-09-30 08:40:37,Large Package,SE,3,244.15
302357,103889,2024-08-15 06:09:41,Small Package,SE,1,394.36
302358,103419,2023-11-12 20:37:13,Small Package,SE,2,278.05
302359,104456,2023-06-22 01:50:06,Large Package,SW,3,287.44
302360,101789,2025-08-06 09:37:29,Small Package,SE,4,472.42
302361,102617,2023-09-04 20:36:04,Medium Package,NE,1,479.65
302362,100638,2023-10-22 02:07:57,Medium Package,NW,2,385.38
302363,102563,2023-04-23 13:41:17,Large Package,NE,1,408.59
302364,102282,2023-05-16 13:59:38,Freight,NE,2,146.95
302365,102480,2024-07-02 11:15:57,Small Package,NE,4,305.03
302366,104482,2024-01-23 04:33:17,Large Package,NE,2,249.4
302367,103065,2024-08-14 04:39:37,Large Package,NW,3,39.7
302368,101597,2023-04-30 16:02:02,Small Package,SE,1,444.1
302369,102273,2024-01-12 22:45:36,Freight,MW,2,161.94
302370,101475,2025-06-09 19:02:34,Small Package,SW,3,467.25
302371,102779,2024-06-09 03:35:05,Small Package,NW,1,325.52
302372,100746,2023-02-17 11:20:46,Large Package,NW,4,410.26
302373,102409,2025-08-29 04:12:59,Freight,NW,3,240.21
302374,104416,2024-10-09 08:04:18,Large Package,SW,3,109.96
302375,102639,2024-06-05 02:42:29,Freight,NE,1,439.87
302376,103364,2023-09-08 07:14:57,Freight,SW,4,395.66
302377,104944,2025-04-01 23:01:11,Large Package,NW,2,382.18
302378,104351,2024-10-17 12:23:22,F.,NE,3,122.14
302379,100862,2025-12-26 19:55:05,Small Package,NW,1,270.39
302380,102209,2025-02-05 15:27:34,Large Package,MW,1,174.86
302381,102340,2025-02-10 09:07:54,Large Package,SE,1,314.13
302382,100161,2023-06-11 23:50:09,Small Package,SE,2,275.57
302383,104012,2023-05-05 23:44:48,Freight,NW,1,105.14
302384,103214,2025-09-30 16:09:51,Freight,NE,2,319.39
302385,104109,2024-06-23 17:07:08,Freight,MW,4,38.32
302386,101633,2024-10-09 07:51:24,Small Package,MW,2,53.95
302387,100570,2023-12-05 08:38:53,Large Package,NE,1,107.73
302388,103584,2024-12-02 07:28:57,Medium Package,NE,1,297.83
302389,104322,2024-08-27 08:08:44,Large Package,MW,3,384.55
302390,103895,2023-01-21 00:41:43,Medium Package,SE,2,395.59
302391,100785,2023-10-09 11:31:35,Large Package,SE,3,152.79
302392,103928,2023-08-11 12:40:36,Medium Package,MW,2,204.42
302393,100822,2025-03-06 10:10:14,Small Package,SW,1,132.2
302394,101582,2023-03-22 02:30:13,Freight,MW,3,37.43
302395,103791,2024-04-10 18:34:26,Small Package,NW,3,257.63
302396,100432,2025-09-30 10:59:23,Freight,SW,4,281.63
302397,102289,2024-09-21 18:55:36,Large Package,NE,4,468.84
302398,102663,2024-09-01 01:25:10,Small Package,M.,1,361.7
302399,104372,2025-10-30 09:10:08,Large Package,MW,1,468.47
302400,103740,2025-11-23 01:03:51,Freight,SW,3,154.16
302401,102733,2025-12-08 04:09:13,Large Package,MW,4,367.81
302402,104617,2023-02-01 07:19:13,Small Package,NW,1,307.18
302403,103155,2024-06-05 07:41:20,Medium Package,SE,1,162.46
302404,100646,2024-05-14 15:57:02,Freight,MW,4,121.35
302405,101309,2023-04-13 07:47:04,Large Package,SE,4,159.7
302406,101884,2024-09-26 14:53:57,Medium Package,NE,2,490.25
302407,104150,2023-08-25 22:47:22,Medium Package,NE,1,31.14
302408,102803,2023-03-11 03:08:43,Small Package,M.,4,454.32
302409,104672,2025-09-20 18:45:58,Large Package,NE,2,390.41
302410,104931,2025-10-11 20:51:59,Small Package,MW,4,280.92
302411,100142,2025-09-01 02:29:49,Large Package,SE,2,431.96
302412,104705,2024-12-20 01:40:53,Medium Package,SW,1,44.94
302413,104452,2025-08-28 09:42:39,Large Package,MW,4,281.23
302414,100642,2023-11-08 08:41:09,Freight,SW,4,157.0
302415,102499,2025-01-22 04:31:48,Medium Package,SE,1,24.71
302416,104142,2024-04-12 11:27:03,Freight,SE,3,317.14
302417,102800,2023-04-16 15:14:42,Small Package,SW,2,335.73
302418,100426,2023-07-15 22:34:48,Freight,MW,2,303.57
302419,100867,2025-01-11 10:36:24,Small Package,SW,4,207.44
302420,101562,2023-04-27 04:29:06,Small Package,MW,1,406.05
302421,102947,2025-05-05 12:28:47,Freight,MW,1,184.72
302422,102898,2025-08-04 17:18:07,Large Package,SW,3,309.9
302423,102913,2023-03-26 04:58:57,Freight,SE,1,498.11
302424,102895,2023-06-08 10:17:47,Large Package,NW,1,426.01
302425,102739,2024-10-24 15:02:11,Small Package,NE,3,329.25
302426,101586,2025-09-17 12:52:47,Freight,N.,2,343.6
302427,104767,2023-10-16 21:06:38,Freight,S.,1,423.68
302428,100528,2023-07-05 07:35:51,Large Package,NE,1,104.39
302429,103350,2023-02-15 15:30:55,Freight,SW,2,72.9
302430,103373,2025-12-29 15:52:00,Freight,NW,2,126.03
302431,101419,2023-10-10 20:15:00,Large Package,MW,3,377.38
302432,104661,2024-04-25 15:27:03,L.,SE,2,389.47
302433,100524,2024-12-18 18:29:21,Medium Package,SE,1,33.53
302434,103785,2024-12-05 16:43:33,Large Package,SE,2,48.79
302435,100963,2023-03-16 06:02:13,Small Package,NW,4,491.15
302436,100449,2024-01-11 10:08:41,Small Package,MW,3,256.21
302437,100782,2024-05-29 13:37:38,Large Package,NW,1,277.23
302438,101763,2025-12-09 02:37:25,Medium Package,MW,3,313.85
302439,102109,2024-06-10 03:18:14,Medium Package,NE,3,482.93
302440,101224,2025-12-16 23:08:34,Freight,SW,3,96.56
302441,100496,2024-04-25 22:59:07,M.,SE,3,323.88
302442,102886,2025-02-04 18:01:29,S.,MW,3,56.39
302443,100207,2023-10-14 06:32:01,Small Package,NW,2,266.45
302444,101501,2023-08-15 10:35:09,Large Package,NW,3,231.33
302445,102503,2023-09-12 08:23:50,Large Package,SE,3,148.73
302446,104568,2023-03-05 12:16:34,Freight,SE,3,231.47
302447,102716,2025-03-11 16:02:21,Large Package,SE,4,355.16
302448,101779,2024-08-02 11:25:09,Medium Package,NE,1,423.67
302449,101413,2023-02-21 19:01:22,Freight,SW,3,396.75
302450,100888,2024-05-01 23:49:15,Large Package,MW,4,300.73
302451,102033,2025-06-24 13:21:14,Large Package,SE,1,450.55
302452,104106,2023-01-03 23:40:57,Large Package,MW,2,353.05
302453,102501,2024-12-20 07:39:46,Large Package,NW,3,422.37
302454,104506,2023-02-07 22:58:48,Large Package,SW,3,211.15
302455,102778,2024-08-06 14:01:19,Small Package,SW,4,355.22
302456,101740,2024-08-28 22:22:41,Freight,MW,3,55.76
302457,103964,2024-10-22 14:59:16,Small Package,NW,2,479.43
302458,104027,2024-10-08 10:51:37,Freight,NW,1,322.07
302459,103784,2023-01-26 03:11:45,Medium Package,NE,4,431.22
302460,104204,2024-01-11 06:04:53,Medium Package,SE,4,252.99
302461,100026,2024-01-10 10:52:51,M.,NW,3,34.8
302462,101439,2025-02-14 21:48:06,Freight,SE,2,256.18
302463,101005,2024-02-18 20:27:44,Small Package,SE,2,368.38
302464,101312,2024-03-02 00:56:23,Small Package,MW,3,51.36
302465,103557,2024-08-27 14:38:25,Large Package,SE,1,68.14
302466,103336,2024-01-22 00:03:10,Freight,MW,1,46.07
302467,101011,2023-07-02 17:17:02,Medium Package,SW,4,77.54
302468,101676,2024-02-06 08:14:59,Freight,NW,2,314.88
302469,102272,2025-11-04 06:06:04,L.,MW,2,439.71
302470,100329,2025-03-30 20:05:10,Small Package,NE,1,246.04
302471,104017,2024-09-13 13:28:14,Large Package,MW,1,408.22
302472,103004,2025-09-15 06:04:23,Large Package,SE,4,211.32
302473,103375,2024-10-03 23:11:27,Large Package,NE,4,430.53
302474,104362,2023-11-24 13:37:12,Large Package,SE,2,95.63
302475,103457,2025-03-18 03:51:20,Small Package,NE,4,295.49
302476,103846,2025-01-09 17:36:38,Small Package,MW,4,269.68
302477,103448,2024-10-23 05:27:03,Small Package,SE,1,69.36
302478,102234,2025-06-27 17:48:00,Small Package,MW,3,134.36
302479,102526,2023-07-15 22:54:01,Medium Package,NW,1,252.62
302480,102733,2024-04-01 03:19:16,Freight,NE,1,390.49
302481,101870,2023-07-18 03:05:22,Medium Package,SW,1,454.29
302482,103718,2024-04-24 19:31:40,Large Package,SW,3,373.11
302483,103165,2024-04-13 11:33:37,Large Package,M.,3,160.65
302484,102445,2024-02-25 22:48:19,Large Package,NE,3,69.34
302485,104958,2024-01-31 02:38:23,Large Package,NE,2,272.1
302486,104616,2023-06-08 07:01:56,Medium Package,MW,3,185.3
302487,101544,2023-12-13 11:55:12,Small Package,SW,1,290.39
302488,104217,2025-08-07 18:39:17,Large Package,NW,1,211.01
302489,104481,2023-05-15 11:15:54,Medium Package,SW,2,202.01
302490,103413,2023-04-08 08:30:02,Medium Package,SE,4,457.75
302491,104879,2024-04-03 02:48:04,Large Package,SW,2,340.42
302492,103781,2025-03-31 17:02:20,Large Package,SE,1,341.46
